text,label
Can you call me back when you are free?,0
You have received a scratch card worth ₹19290. Scratch here: http://cashback-offer.in@claim,1
Claim your ₹45582 UPI cashback now at http://bit.ly/fake-upi,1
Reminder: Team standup at 7:15 PM.,0
Reminder: Team standup at 1:00 AM.,0
Congratulations! You won a lottery of 21256. Click to claim: http://short.url/xyz,1
Your flight PNR 945743 is confirmed. Web check-in at https://amazon.in/orders,0
Can you call me back when you are free?,0
Amount of ₹9412 debited from your A/c. Available balance: ₹9412.,0
Claim your ₹32060 UPI cashback now at http://192.168.1.1/pay,1
Congratulations! You won a lottery of 33301. Click to claim: http://bit.ly/fake-upi,1
Your flight PNR 658120 is confirmed. Web check-in at https://netflix.com,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Your Amazon package will be delivered today by 1:00 AM.,0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
You have received a scratch card worth ₹13501. Scratch here: http://bit.ly/fake-upi,1
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 7:30 PM.,0
You have received a scratch card worth ₹45816. Scratch here: http://lottery-win.tk,1
Your flight PNR 835762 is confirmed. Web check-in at https://www.indigo.in,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Your flight PNR 200097 is confirmed. Web check-in at https://netflix.com,0
Congratulations! You won a lottery of 21682. Click to claim: http://bit.ly/fake-upi,1
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Amount of ₹18972 debited from your A/c. Available balance: ₹18972.,0
Please find the attached document for the meeting.,0
Your Amazon package will be delivered today by 8:15 PM.,0
Reminder: Team standup at 1:15 AM.,0
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Reminder: Team standup at 12:15 PM.,0
Claim your ₹35924 UPI cashback now at http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Can you call me back when you are free?,0
Please find the attached document for the meeting.,0
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Your flight PNR 655704 is confirmed. Web check-in at https://netflix.com,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
You have received a scratch card worth ₹13834. Scratch here: http://bit.ly/fake-upi,1
Can you call me back when you are free?,0
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Reminder: Team standup at 2:30 PM.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
"Hey, are we still meeting for dinner at 11:45 PM?",0
Your OTP for bank login is 231712. Do not share.,0
Congratulations! You won a lottery of 17805. Click to claim: http://upi-verification.com,1
Congratulations! You won a lottery of 11369. Click to claim: http://192.168.1.1/pay,1
Reminder: Team standup at 10:45 AM.,0
Your OTP for bank login is 411573. Do not share.,0
Your flight PNR 688217 is confirmed. Web check-in at https://netflix.com,0
Your Amazon package will be delivered today by 1:45 PM.,0
Amount of ₹11098 debited from your A/c. Available balance: ₹11098.,0
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 6:30 PM.,0
Please find the attached document for the meeting.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://update-kyc.ml,1
Amount of ₹48209 debited from your A/c. Available balance: ₹48209.,0
"Dear customer, your UPI PIN needs reset. Click http://cashback-offer.in@claim",1
You have received a scratch card worth ₹22738. Scratch here: http://cashback-offer.in@claim,1
You have received a scratch card worth ₹11778. Scratch here: http://192.168.1.1/pay,1
"Hey, are we still meeting for dinner at 2:15 AM?",0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Your Amazon package will be delivered today by 10:45 AM.,0
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Congratulations! You won a lottery of 35648. Click to claim: http://lottery-win.tk,1
Your flight PNR 355552 is confirmed. Web check-in at https://amazon.in/orders,0
Amount of ₹27786 debited from your A/c. Available balance: ₹27786.,0
Amount of ₹2508 debited from your A/c. Available balance: ₹2508.,0
Your Amazon package will be delivered today by 10:00 AM.,0
Your flight PNR 295640 is confirmed. Web check-in at https://www.indigo.in,0
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Your flight PNR 715138 is confirmed. Web check-in at https://netflix.com,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Please find the attached document for the meeting.,0
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
"Hey, are we still meeting for dinner at 1:30 PM?",0
Claim your ₹40465 UPI cashback now at http://short.url/xyz,1
Your OTP for bank login is 369249. Do not share.,0
Can you call me back when you are free?,0
Happy Birthday! Hope you have a great day.,0
"Hey, are we still meeting for dinner at 3:00 PM?",0
Your flight PNR 217764 is confirmed. Web check-in at https://www.indigo.in,0
Reminder: Team standup at 4:45 PM.,0
Claim your ₹2617 UPI cashback now at http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Happy Birthday! Hope you have a great day.,0
Claim your ₹28340 UPI cashback now at http://cashback-offer.in@claim,1
Can you call me back when you are free?,0
You have received a scratch card worth ₹40907. Scratch here: http://lottery-win.tk,1
"Hey, are we still meeting for dinner at 7:00 PM?",0
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
You have received a scratch card worth ₹25411. Scratch here: http://lottery-win.tk,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
You have received a scratch card worth ₹22320. Scratch here: http://short.url/xyz,1
Income Tax Refund of ₹10413 approved. Claim here: http://bit.ly/fake-upi,1
Claim your ₹45235 UPI cashback now at http://update-kyc.ml,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
Can you call me back when you are free?,0
Claim your ₹44507 UPI cashback now at http://cashback-offer.in@claim,1
Happy Birthday! Hope you have a great day.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://bit.ly/fake-upi,1
Claim your ₹20844 UPI cashback now at http://upi-verification.com,1
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Happy Birthday! Hope you have a great day.,0
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
"Hey, are we still meeting for dinner at 11:15 AM?",0
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Income Tax Refund of ₹34176 approved. Claim here: http://192.168.1.1/pay,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 10:45 PM?",0
Please find the attached document for the meeting.,0
Amount of ₹35390 debited from your A/c. Available balance: ₹35390.,0
Happy Birthday! Hope you have a great day.,0
Please find the attached document for the meeting.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Happy Birthday! Hope you have a great day.,0
Happy Birthday! Hope you have a great day.,0
You have received a scratch card worth ₹35990. Scratch here: http://lottery-win.tk,1
Can you call me back when you are free?,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹36372 approved. Claim here: http://cashback-offer.in@claim,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
Please find the attached document for the meeting.,0
You have received a scratch card worth ₹30412. Scratch here: http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹31302 approved. Claim here: http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Reminder: Team standup at 4:30 AM.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://upi-verification.com,1
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Your OTP for bank login is 675382. Do not share.,0
Your OTP for bank login is 375923. Do not share.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://upi-verification.com,1
Amount of ₹25972 debited from your A/c. Available balance: ₹25972.,0
Your Amazon package will be delivered today by 6:15 PM.,0
Your Amazon package will be delivered today by 9:00 PM.,0
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Your flight PNR 432329 is confirmed. Web check-in at https://www.indigo.in,0
Your OTP for bank login is 954589. Do not share.,0
Congratulations! You won a lottery of 38667. Click to claim: http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://cashback-offer.in@claim,1
Claim your ₹26167 UPI cashback now at http://bit.ly/fake-upi,1
Income Tax Refund of ₹11628 approved. Claim here: http://bit.ly/fake-upi,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 1:15 PM.,0
"Hey, are we still meeting for dinner at 4:30 AM?",0
Your OTP for bank login is 232934. Do not share.,0
Congratulations! You won a lottery of 25345. Click to claim: http://192.168.1.1/pay,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Amount of ₹25786 debited from your A/c. Available balance: ₹25786.,0
"Dear customer, your UPI PIN needs reset. Click http://cashback-offer.in@claim",1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Please find the attached document for the meeting.,0
Congratulations! You won a lottery of 23139. Click to claim: http://update-kyc.ml,1
Congratulations! You won a lottery of 33049. Click to claim: http://bit.ly/fake-upi,1
Amount of ₹21903 debited from your A/c. Available balance: ₹21903.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
Claim your ₹49160 UPI cashback now at http://192.168.1.1/pay,1
Your OTP for bank login is 240008. Do not share.,0
Happy Birthday! Hope you have a great day.,0
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 6:45 PM.,0
Please find the attached document for the meeting.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Claim your ₹24893 UPI cashback now at http://update-kyc.ml,1
Can you call me back when you are free?,0
Can you call me back when you are free?,0
Your Amazon package will be delivered today by 6:00 AM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
"Hey, are we still meeting for dinner at 12:30 AM?",0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Amount of ₹3046 debited from your A/c. Available balance: ₹3046.,0
Congratulations! You won a lottery of 48741. Click to claim: http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Your flight PNR 756363 is confirmed. Web check-in at https://amazon.in/orders,0
Please find the attached document for the meeting.,0
Please find the attached document for the meeting.,0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
You have received a scratch card worth ₹8607. Scratch here: http://lottery-win.tk,1
Income Tax Refund of ₹35443 approved. Claim here: http://bit.ly/fake-upi,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Your OTP for bank login is 774265. Do not share.,0
Congratulations! You won a lottery of 25237. Click to claim: http://cashback-offer.in@claim,1
Your flight PNR 194184 is confirmed. Web check-in at https://amazon.in/orders,0
Your flight PNR 169391 is confirmed. Web check-in at https://amazon.in/orders,0
You have received a scratch card worth ₹35564. Scratch here: http://upi-verification.com,1
You have received a scratch card worth ₹16220. Scratch here: http://cashback-offer.in@claim,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 7:15 AM?",0
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Reminder: Team standup at 5:30 AM.,0
Happy Birthday! Hope you have a great day.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
Amount of ₹44600 debited from your A/c. Available balance: ₹44600.,0
"Hey, are we still meeting for dinner at 6:45 AM?",0
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Congratulations! You won a lottery of 45528. Click to claim: http://update-kyc.ml,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Reminder: Team standup at 12:15 AM.,0
Your Amazon package will be delivered today by 2:15 AM.,0
You have received a scratch card worth ₹8561. Scratch here: http://update-kyc.ml,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your Amazon package will be delivered today by 2:45 PM.,0
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
You have received a scratch card worth ₹6194. Scratch here: http://update-kyc.ml,1
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Income Tax Refund of ₹28780 approved. Claim here: http://lottery-win.tk,1
Can you call me back when you are free?,0
Please find the attached document for the meeting.,0
Claim your ₹30772 UPI cashback now at http://bit.ly/fake-upi,1
Happy Birthday! Hope you have a great day.,0
You have received a scratch card worth ₹11859. Scratch here: http://lottery-win.tk,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Your Amazon package will be delivered today by 1:45 PM.,0
Congratulations! You won a lottery of 30983. Click to claim: http://lottery-win.tk,1
"Get instant personal loan up to ₹500,000. Apply: http://short.url/xyz",1
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://update-kyc.ml,1
Reminder: Team standup at 6:15 AM.,0
"Hey, are we still meeting for dinner at 9:15 AM?",0
Reminder: Team standup at 9:30 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 1:45 PM.,0
Can you call me back when you are free?,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Your OTP for bank login is 479539. Do not share.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Reminder: Team standup at 5:00 AM.,0
Amount of ₹36045 debited from your A/c. Available balance: ₹36045.,0
"Dear customer, your UPI PIN needs reset. Click http://cashback-offer.in@claim",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 1:30 AM.,0
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
"Hey, are we still meeting for dinner at 5:45 AM?",0
Your Amazon package will be delivered today by 8:30 PM.,0
You have received a scratch card worth ₹48484. Scratch here: http://192.168.1.1/pay,1
Can you call me back when you are free?,0
Please find the attached document for the meeting.,0
Claim your ₹5335 UPI cashback now at http://update-kyc.ml,1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://update-kyc.ml,1
"Hey, are we still meeting for dinner at 10:15 PM?",0
Can you call me back when you are free?,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 7:00 AM.,0
Happy Birthday! Hope you have a great day.,0
Claim your ₹23168 UPI cashback now at http://update-kyc.ml,1
Happy Birthday! Hope you have a great day.,0
"Get instant personal loan up to ₹500,000. Apply: http://short.url/xyz",1
Congratulations! You won a lottery of 39074. Click to claim: http://short.url/xyz,1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Amount of ₹20929 debited from your A/c. Available balance: ₹20929.,0
Claim your ₹21290 UPI cashback now at http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Your Amazon package will be delivered today by 11:15 AM.,0
Congratulations! You won a lottery of 41899. Click to claim: http://lottery-win.tk,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://bit.ly/fake-upi,1
Amount of ₹42968 debited from your A/c. Available balance: ₹42968.,0
Congratulations! You won a lottery of 49182. Click to claim: http://short.url/xyz,1
Please find the attached document for the meeting.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 4:00 PM?",0
Amount of ₹41632 debited from your A/c. Available balance: ₹41632.,0
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Congratulations! You won a lottery of 42452. Click to claim: http://update-kyc.ml,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Can you call me back when you are free?,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Please find the attached document for the meeting.,0
You have received a scratch card worth ₹37471. Scratch here: http://bit.ly/fake-upi,1
Your Amazon package will be delivered today by 4:00 PM.,0
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Your Amazon package will be delivered today by 7:00 AM.,0
Your Amazon package will be delivered today by 11:45 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://upi-verification.com,1
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹7741 approved. Claim here: http://lottery-win.tk,1
You have received a scratch card worth ₹5861. Scratch here: http://short.url/xyz,1
Can you call me back when you are free?,0
Amount of ₹46499 debited from your A/c. Available balance: ₹46499.,0
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Your parcel is held at customs. Pay ₹99 fee to release: http://upi-verification.com,1
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Amount of ₹5242 debited from your A/c. Available balance: ₹5242.,0
Can you call me back when you are free?,0
Income Tax Refund of ₹43314 approved. Claim here: http://update-kyc.ml,1
You have received a scratch card worth ₹12401. Scratch here: http://192.168.1.1/pay,1
Your Amazon package will be delivered today by 4:30 AM.,0
You have received a scratch card worth ₹36934. Scratch here: http://upi-verification.com,1
Amount of ₹1545 debited from your A/c. Available balance: ₹1545.,0
Claim your ₹27016 UPI cashback now at http://cashback-offer.in@claim,1
Reminder: Team standup at 12:00 PM.,0
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 8:45 AM.,0
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Can you call me back when you are free?,0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Happy Birthday! Hope you have a great day.,0
Your Amazon package will be delivered today by 6:30 AM.,0
Your flight PNR 621067 is confirmed. Web check-in at https://amazon.in/orders,0
Happy Birthday! Hope you have a great day.,0
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Happy Birthday! Hope you have a great day.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Your OTP for bank login is 876029. Do not share.,0
Your Amazon package will be delivered today by 12:45 PM.,0
Amount of ₹10364 debited from your A/c. Available balance: ₹10364.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Your OTP for bank login is 482121. Do not share.,0
Reminder: Team standup at 11:45 AM.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Your Amazon package will be delivered today by 2:45 AM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Your OTP for bank login is 477877. Do not share.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Reminder: Team standup at 9:00 AM.,0
Congratulations! You won a lottery of 10969. Click to claim: http://cashback-offer.in@claim,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Claim your ₹6330 UPI cashback now at http://upi-verification.com,1
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Your flight PNR 859411 is confirmed. Web check-in at https://www.indigo.in,0
Your flight PNR 507481 is confirmed. Web check-in at https://amazon.in/orders,0
Your flight PNR 429339 is confirmed. Web check-in at https://www.indigo.in,0
Please find the attached document for the meeting.,0
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
"Hey, are we still meeting for dinner at 5:00 AM?",0
Amount of ₹29235 debited from your A/c. Available balance: ₹29235.,0
Your flight PNR 918095 is confirmed. Web check-in at https://www.indigo.in,0
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Reminder: Team standup at 10:30 AM.,0
Your OTP for bank login is 650610. Do not share.,0
Reminder: Team standup at 1:15 PM.,0
You have received a scratch card worth ₹45382. Scratch here: http://lottery-win.tk,1
Your flight PNR 551884 is confirmed. Web check-in at https://netflix.com,0
Please find the attached document for the meeting.,0
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Your OTP for bank login is 707443. Do not share.,0
Amount of ₹33442 debited from your A/c. Available balance: ₹33442.,0
Claim your ₹5720 UPI cashback now at http://upi-verification.com,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Income Tax Refund of ₹43262 approved. Claim here: http://update-kyc.ml,1
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
"Hey, are we still meeting for dinner at 8:30 PM?",0
Happy Birthday! Hope you have a great day.,0
"Hey, are we still meeting for dinner at 5:00 AM?",0
Income Tax Refund of ₹3259 approved. Claim here: http://192.168.1.1/pay,1
Congratulations! You won a lottery of 29317. Click to claim: http://short.url/xyz,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your Amazon package will be delivered today by 9:30 AM.,0
Happy Birthday! Hope you have a great day.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Can you call me back when you are free?,0
Your Amazon package will be delivered today by 7:30 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Your flight PNR 448744 is confirmed. Web check-in at https://www.indigo.in,0
Happy Birthday! Hope you have a great day.,0
Claim your ₹45180 UPI cashback now at http://bit.ly/fake-upi,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
You have received a scratch card worth ₹22803. Scratch here: http://lottery-win.tk,1
Amount of ₹45964 debited from your A/c. Available balance: ₹45964.,0
Claim your ₹28822 UPI cashback now at http://update-kyc.ml,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Amount of ₹31661 debited from your A/c. Available balance: ₹31661.,0
Reminder: Team standup at 6:00 PM.,0
Can you call me back when you are free?,0
Your Amazon package will be delivered today by 6:15 AM.,0
Reminder: Team standup at 3:00 AM.,0
Reminder: Team standup at 9:45 PM.,0
You have received a scratch card worth ₹44370. Scratch here: http://short.url/xyz,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Your Amazon package will be delivered today by 11:45 AM.,0
Happy Birthday! Hope you have a great day.,0
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹7469 approved. Claim here: http://short.url/xyz,1
Income Tax Refund of ₹41207 approved. Claim here: http://cashback-offer.in@claim,1
Your Amazon package will be delivered today by 1:45 AM.,0
Your flight PNR 896153 is confirmed. Web check-in at https://www.indigo.in,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
You have received a scratch card worth ₹47932. Scratch here: http://update-kyc.ml,1
Happy Birthday! Hope you have a great day.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Claim your ₹30244 UPI cashback now at http://lottery-win.tk,1
Congratulations! You won a lottery of 17068. Click to claim: http://bit.ly/fake-upi,1
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹43558 approved. Claim here: http://short.url/xyz,1
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
Claim your ₹39150 UPI cashback now at http://update-kyc.ml,1
Your OTP for bank login is 784448. Do not share.,0
Amount of ₹42488 debited from your A/c. Available balance: ₹42488.,0
"Hey, are we still meeting for dinner at 2:15 PM?",0
Claim your ₹39057 UPI cashback now at http://cashback-offer.in@claim,1
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Your OTP for bank login is 477232. Do not share.,0
Your OTP for bank login is 233718. Do not share.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://bit.ly/fake-upi,1
Your flight PNR 931110 is confirmed. Web check-in at https://www.indigo.in,0
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
Happy Birthday! Hope you have a great day.,0
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
